"reg","yr","p_fos","fp_fos","c_fos","p_nuc","fp_nuc","c_nuc","p_rsn","fp_rsn","c_rsn","p_hyd","fp_hyd","c_hyd","p_bfl","fp_bfl","c_bfl","p_wnd","fp_wnd","c_wnd","p_sol","fp_sol","c_sol","p_rsr","fp_rsr","c_rsr","p_tfs","fp_tfs","c_tfs","p_elh","fp_elh","c_elh","x_fos","m_fos","x_nuc","m_nuc","x_rsn","m_rsn","x_hyd","m_hyd","x_bfl","m_bfl","x_wnd","m_wnd","x_sol","m_sol","x_rsr","m_rsr","x_tfs","m_tfs","x_elh","m_elh"
"tur",2011,89740.7611439813,131398.654206783,134092.299405336,0,2482.02052385926,2933.35866015696,48.4760008479472,112.12249315914,131.841840755645,4500.25809529047,4917.05384437096,4731.52567859753,3626.55500161061,5170.92646995366,5505.83370792265,406.105008599049,447.54545439944,447.44715101657,630.00400381928,612.756939244831,577.77455109734,2059.83101263801,2194.52429910989,2197.5844415151,36665.8184313279,48308.8891652137,47834.2635285872,18235.4791890931,22805.9935474903,22542.9017821913,22995.9000720708,67347.4383334252,0,2933.35866015696,10.3267433148372,93.6925832225353,1062.49788298412,1293.76546629118,19.6611288234141,1898.93983513545,95.8802145942004,137.222357011721,88.2299921169551,36.0005393950152,140.915028972748,278.668457849835,10406.8039024145,21575.2489996738,4523.95856841875,8831.38116151688
"twn",2011,97141.1701774273,83504.7815080572,72030.9472408172,10973.7104002268,7725.60186184899,6494.52172630206,658.186986850079,672.756652488941,663.496681972787,343.938012543908,872.73853545773,822.259498887692,416.436982388558,1340.44209040489,1434.27453864151,117.885004299433,124.966314579211,116.876365737845,106.926000127222,116.728996688487,118.477905762058,658.186986850079,791.003371239081,779.080120787763,43109.4864056296,36573.2480905056,32939.4147643731,20579.6231116056,16944.7716911439,14731.3788765876,56511.1183829787,31400.8954463686,5484.07069481981,1004.88202089508,44.6964766600149,50.0061717827228,171.881734311818,650.203220655602,170.369572698497,1188.20712895145,58.9125896218174,57.9039510602292,2.01090466841511,13.5628103032509,44.6964766600149,165.589610597699,21957.7976795197,11787.7260382633,10027.3347528248,4179.09051780675
"tza",2011,760.296256613326,2445.52793087051,4948.12794560785,0,25.8278028336319,88.0211310968973,0,0.831018066787264,2.70512558503335,171.367011001749,180.219011014909,225.487277690586,20277.4768916343,19629.607898798,19205.2681841653,0,1.86045851472315,6.36131382064415,0.774000049690744,1.0554795200015,1.93816558372045,0,3.96535350061568,13.6304484493553,2094.79885233069,2238.12189183438,2913.12718250626,344.281086382297,445.325267300092,757.351398949142,110.030656496412,4297.86234549094,0,88.0211310968973,0,2.70512558503335,18.6084500230899,72.7287167119267,1258.72671591352,186.518008444491,0,6.36131382064415,0.0840473388567903,1.24821287288649,0,13.6304484493553,500.518627547918,1318.84695772349,32.2481911394841,445.318503706329
"uga",2011,182.626352980832,1300.4724405661,1922.9984893007,0,25.3617213172514,46.6706550607848,0,0.672862446467557,1.19352916115451,94.4220772000345,104.959433228039,115.99504911847,8661.14408566448,8580.44231750341,8541.85812856967,0.356523524676329,1.82427032034848,3.10216588374326,1.99358374005058,2.12811565837661,2.28732494433453,0,4.04042309989763,6.86148270052443,1305.32538997586,1369.62699793031,1449.82395507175,219.579272861167,289.498038638481,347.060516725896,78.1274139677959,1818.49955028767,0,46.6706550607848,0,1.19352916115451,14.5579352362453,36.1309071546808,296.389440784925,177.103483690116,0.0549685681182412,2.80061092718518,0.307369461002258,0.601110665286203,0,6.86148270052443,293.317480363517,437.81604545941,36.9385094091896,164.419753273919
"ury",2011,1418.55416152464,3450.86750408301,4659.72143119323,0,60.378989497209,102.063612132235,0,1.60664992345168,2.7139718358381,557.094112660399,582.246206198582,595.064976044436,1335.4240276674,1256.43238923531,1211.51287804405,9.54400193007078,11.8382083131609,14.1176187031059,0,0.727443919995176,1.32946093967864,0,5.32782733052073,9.70546404560427,2723.37624455905,2889.71406599179,3263.0895044013,818.487033252604,974.788748359913,1176.39563941789,433.454865233523,3674.62213490211,0,102.063612132235,0,2.7139718358381,81.8361868460633,119.8070502301,317.516489099995,193.605339476646,1.40199780873394,5.97561458176911,0,1.32946093967864,0,9.70546404560427,716.971154070586,1256.68441391284,93.4350557156499,451.343661880939
"usa",2011,1856973.98999028,1951281.99051904,2049909.01900387,214024.590070557,211898.828063365,213401.298742084,5490.54187934212,5489.34712854143,5574.43261345337,27664.0581043248,37815.7819491536,43207.9684312873,82347.9475886771,89354.3869155915,96519.5100717737,10391.5726635536,10369.4106546518,10561.9486191459,2625.47098223136,2657.01798646053,2710.32699929027,12196.3796251843,13231.5010709537,14144.1208255813,742535.763764874,810464.137731763,848865.316735132,363602.344395488,385967.114796022,410354.944166884,367695.864030535,560630.893044125,20119.7797853814,19496.4884569083,547.395201994224,631.285936105479,2600.61125147124,18144.5215784337,8522.34654091818,22693.9090240148,976.879121906325,1147.25507749862,151.400543099595,236.256560158508,1088.89115214613,3036.63235254321,101970.396073572,208299.94904383,32390.6685815583,79143.2683529542
"ven",2011,88544.2313317723,54072.0489134367,53514.0918900753,0,267.903153779518,536.219903449311,0,7.5512873028228,15.6327297799298,7194.32477305693,6568.74474853264,6764.78262607129,780.270984488649,1255.88325648504,1955.73824699827,0,16.5304943400073,34.4191687593665,0,3.27092861744996,7.1264891017757,0,45.0269682563086,95.4489104931029,36891.5077471437,35069.7169398124,37273.2592655825,7585.89802713781,7826.15846642837,9204.12253741422,48919.2429085699,13889.1034668729,0,536.219903449311,0,15.6327297799298,979.704612297558,550.162465311921,6.17398830615596,1181.64125081578,0,34.4191687593665,0,7.1264891017757,0,95.4489104931029,5943.29592500188,6325.04744344072,885.544578384749,2503.76908866116
"vnm",2011,29874.5761428533,53660.1906776058,49437.3866915383,0,851.885889294638,840.272187226287,0,27.1994908194738,29.0459985764365,3518.83095774948,3171.00004705451,2734.74346720438,15300.0180019625,15631.4228873716,14458.7967696548,7.48099991017581,49.1283702497441,52.7936839563747,0,7.52020494605039,8.65403392064794,0,137.347708501771,148.958512364145,18194.5257198711,23552.175751398,22304.2509962463,8402.4920007746,10057.3340243742,8836.68394166602,11386.4413655852,30949.2519142702,0,840.272187226287,0,29.0459985764365,1363.83055156494,579.743061019845,2808.7959042528,1967.57467194508,2.89949030125553,48.2121743474544,0,8.65403392064794,0,148.958512364145,5332.97289423349,9442.69817060867,3171.12547177681,3605.31741266824
"xac",2011,3192.28902312528,6403.14528730501,11359.4052747025,0,130.124497510587,310.621796123402,0,5.64393193075204,15.3014763571462,1016.16601674282,876.019888524387,971.429657593722,28542.4964298316,26660.2610654533,26885.3877934158,0,12.3265138870306,28.5039718941717,0,2.35942878958763,5.40051592858703,0,16.0454090010582,38.0615266286613,7554.87755059312,7332.79991814853,9007.71980519065,1051.16099185688,1364.38630484456,2024.16677607328,1562.79282816097,9729.90907973817,0,310.621796123402,0,15.3014763571462,242.135628467127,197.399269318026,2236.62192567953,579.513289263791,0,28.5039718941717,0,5.40051592858703,0,38.0615266286613,1912.3136658804,3365.15592047793,198.514078758298,1171.5198629747
"xap",2011,14816.5903400428,18147.9742267144,20589.4976051687,0,135.087347432572,241.475487752491,0,4.2112421943874,7.75127886006416,1159.07203928446,1238.76723276223,1308.56824329482,1568.42294621931,1617.87246114466,1723.75641853749,0.258000008744401,7.81565063217119,13.8089976481746,0.258000008744401,1.6455011863759,3.06835986145183,2.43600005706241,20.3731650901111,33.3466199672616,14465.5138235265,14481.8360753995,14968.0629836373,2145.6571449752,2520.39485709176,2856.00319178772,5016.19150849138,10789.0987736172,0,241.475487752491,0,7.75127886006416,187.85394164263,337.350145652992,212.065196013971,367.398668332153,0.0418147595177853,13.592812398948,0.0418147595177853,2.85217461222521,0.252904380798763,31.1635242909979,2667.55663203552,3170.10579214635,308.796121354287,1019.1421681668
"xcm",2011,160619.418957496,137538.905931932,140522.298944758,1875.33062173771,2439.2692159692,3164.33390821342,37.7806085126617,60.7207747417974,87.2278970098632,15968.8746238822,14347.4778088513,13861.4481209574,56537.0506791022,52712.1461712665,50486.9101840307,226.376627410291,241.782193485508,275.953062683371,119.384051513068,119.635392530568,124.311442887865,4208.22743567968,3736.6184388192,3590.69917691789,102625.365188877,90436.2271286975,88861.6847023119,29231.5516479851,27472.9650758051,27801.5211373919,77319.1332028589,57222.0131901214,362.032169398155,1651.03545587387,2.81010959698157,52.2573980941831,3082.78777934862,975.361276423729,7596.0450066065,1545.90451153494,43.7019587759115,93.2783940489916,13.4059614382038,18.3333528130008,807.884750027828,190.356491266036,30375.1086733611,16611.4281867955,6919.32316101155,5489.2926504184
"xef",2011,28162.0388618137,27021.7326205018,33203.3974008863,90.5039250314759,1073.1533436651,1680.79308291509,191.996624570082,172.150527446979,185.997332726129,11434.3390590799,7662.26855747819,7272.58914009913,1460.9020548539,2197.50455078425,2596.29216110224,114.833846609385,132.430116701515,166.493644583056,1.74977775260409,11.0440629902361,18.8573478699084,4277.38177657275,2772.93556806744,2589.74258631455,18408.6771364635,16641.7288122317,19833.1122220753,12339.8716584292,10123.9875559191,11086.371454648,21573.8159478121,26615.1744868847,39.2170439538656,1629.50620183748,70.8845060543596,64.8852142104065,4954.71303932269,792.963120341944,263.17295249082,1398.56305873916,49.7596541620208,101.419452135692,0.566885517453381,17.6744556347577,1827.52589179961,139.886701541416,10640.3804371236,12064.8155227355,4863.06880839821,3609.56860461692
"xme",2011,781997.672159747,616259.595938825,655431.318578115,85.2030010082384,3911.0370819623,7712.65234329847,0,129.882512092242,270.778726369896,1687.6180199702,3777.73601619828,5967.89511439151,963.221001071309,7440.91797443886,16641.1132298464,19.5190002309755,231.030574541354,475.333966795238,1263.94900018066,1311.83292649881,1374.752616728,0,409.016700238985,876.727202508079,307995.598038425,286460.012014547,301836.804233667,69033.3640937048,74945.1045332478,85708.1458196193,323777.230259749,197210.876678117,10.9673452494836,7638.41668753971,0,270.778726369896,217.230487837788,4497.50758225909,65.23311342564,15743.1253422007,2.5124891368223,458.327455701085,4.90261410342988,115.706230650765,0,876.727202508079,78226.9615534002,72068.1677486425,10972.8913119954,27647.6730379099
"xnf",2011,139511.900233942,139053.667211292,137005.029261292,0,1458.76173468433,1901.98408012727,0,49.2056192831701,62.3704432608498,1159.93098831787,1804.56639553966,1940.65894300107,3020.41997520387,4240.1555690082,4476.54206280285,140.411998585854,212.266497661605,230.267329996994,50.9369997869921,72.5859121825286,80.0696410494533,0,160.910105662348,206.702731729356,64689.2691676399,68672.9843051349,68290.1186956834,18593.6738497239,21279.8702569633,21729.2885138193,47927.4978092666,45420.6268366173,0,1901.98408012727,0,62.3704432608498,163.111269232289,943.839223915491,187.755685299703,1643.87777289868,19.7449499456814,109.600281356821,2.87338317077916,32.0060244332404,0,206.702731729356,12536.7841379845,16137.6336660279,2508.68946797074,5644.30413206615
"xsa",2011,97336.8957901934,110528.825974864,117882.055990609,2534.76177403159,2694.11869379195,2911.95211775439,66.3422295656972,71.3092576086258,78.8343117244003,4137.16478263924,4155.21121978619,4250.41455006922,59392.4154457098,59108.2851129012,58766.6823060479,124.054736633556,136.432144628217,152.239069872466,31.1611833711539,34.0546611432851,37.5002811153902,1401.74772333315,1367.0230793241,1373.18746042877,44877.4338379041,46295.6659125759,48468.67536867,16219.984341181,16555.392204057,17185.254909102,10298.9982758661,30844.1584762818,187.953508433892,565.143852156689,5.14679078235221,17.6388729410554,306.77227494614,420.022042376118,1203.8400298653,578.106890203411,9.19870388886049,37.3830371277702,0.853163731990222,7.19226147622645,104.164124112563,75.6038612081868,3615.25720173903,7206.49873250498,1458.39734494553,2423.6679128665
"xsc",2011,117042.330651622,97176.3676673672,98096.2398645928,3518.0697677168,2889.58115249752,3065.46863343367,0,28.455203913464,42.3702671290299,330.41557073034,1061.53041761385,1372.77656454938,16467.5497223851,15457.4030676873,15668.3004348952,3.30493294160345,46.0160747043533,70.1543800720026,74.1860005438066,76.603178042521,79.0902653053339,0,89.5424253347752,135.681213775632,37079.8037149828,35505.0923232417,36297.4260079414,20358.444026996,15802.7168894139,16010.4520315844,46965.2505859439,28019.1597989152,1498.72005032165,1046.11891603853,0,42.3702671290299,140.759130286781,1183.12012410583,2482.53739777704,1683.2881102871,1.40792240961275,68.2573695400119,11.4420716831305,16.3463364446578,0,135.681213775632,10615.6365007585,9833.25879371711,7872.12439694499,3524.13240153345
"xsm",2011,15650.3105305568,10982.0589109948,11240.3315556697,210.41919113251,143.681243115191,178.857860865916,0,1.79408301019297,3.93319226444547,7341.29011003261,3022.3412099795,1884.17021565925,6954.05432237841,5830.27979122623,5470.65681758341,12.639481673392,8.68848385396016,10.7866372160825,16.3386801464762,14.7746911931225,14.8323501810828,102.489598538136,49.1953729115756,42.2224112557821,11940.0049236685,9774.3951768248,9501.20586751738,3799.63484894971,3371.04377683608,3397.48518718734,9210.4763725913,4800.49739770427,160.511047244003,128.949716977408,0,3.93319226444547,5600.05081923022,142.93092485687,1757.15656926607,273.759064471065,9.64159413929084,7.78874968198139,3.1428204766106,1.6364905112172,78.1286311788928,17.8614438965387,3982.67006135422,1543.87100520308,988.322030584715,586.172368822346
"xss",2011,38195.1226026346,67983.8469510196,103683.667015396,30.8530666127723,965.516942891983,2338.41966608556,1.76345068822817,29.0302805766158,72.4499959315393,3745.06544394348,3981.25026852561,4819.37753682865,255395.619737739,249220.579055984,249076.259414898,9.10593807591911,66.8525417839576,147.715755033989,10.832249313037,21.4547967741461,39.7266419836245,1333.35733586002,1299.32138339311,1447.66676978449,48280.3062109812,52346.4304822053,64167.0661473095,7313.42516273325,10297.2843532028,15590.5956460271,10749.6153620584,76238.1597748195,4.0384641545924,2311.60506362738,0.10800250507578,70.7945477483869,490.204514896014,1564.51660778118,9094.77342077322,2775.41309793305,1.19190759787599,139.801724555946,1.3384019314287,30.2327946020162,174.404435015514,288.713868939978,9809.3206355678,25696.0805718961,558.57651114453,8835.74699443836
"xsu",2011,299910.770229574,237632.558442006,237917.99194443,24331.7812584876,19455.3514542317,19048.0856221706,30.7629997220594,85.5533100423539,121.321537580091,6264.57506655144,5820.09591394749,6101.01648093996,4384.05501529095,4884.36481580853,5503.64439764954,8.0830000858694,65.9399015525857,116.948899862006,2.58000002740852,17.4094881205808,35.8495230697785,10.7249999770792,148.460385748042,244.326185416762,74550.8117221531,57224.2027274299,58324.0378488051,65834.902842174,55067.2807966819,55137.5091258,112532.378150398,50539.5998652546,7602.14384582154,2318.44820950451,2.59015477065749,93.1486926286893,1957.28377971746,1793.72519410598,609.990591681088,1729.57997403968,2.52542667163474,111.391326447771,0.806086949501131,34.0756099918711,1.26771249286006,234.868897932543,33366.5229797358,17139.7491063877,19931.6765234593,9234.28280708529
"xtw",2011,1350897.83051066,883736.679732546,749116.856964632,23456.658276223,18861.7316779568,17944.2516854241,1104.24600043048,1015.94154090901,986.923131786094,73286.9486631039,55777.3617461531,50374.7570671039,447060.89744439,407344.198473668,386830.260373636,2330.78061519998,1806.77357507186,1656.80559475376,854.245690869256,781.807243760722,753.023524117691,25735.4446383749,19623.4598298508,17686.2947062706,594569.485550797,427656.757550622,372577.647625505,223885.56249535,182141.614530051,162963.974578498,638066.552202014,36285.5786559882,7629.65475419469,2117.24816339575,171.512538236756,54.1896695923733,23837.7568408652,925.565244865174,61161.7827182541,931.145647500295,758.12382106326,84.1488006170445,124.627018505221,23.404851753656,8182.2389289383,133.088996833964,233105.382502667,11113.5445773745,65565.0429644542,4643.45504760274
"zmb",2011,589.084014054993,1463.79463463327,1687.82003330911,0,32.6681762234025,40.7262818169517,0,0.874867204319613,1.04766257986597,987.360041729452,570.087664625546,522.307764330748,8327.00522628269,7008.74005434356,6772.75395388176,0,1.59431748984559,2.00323722343249,0,0.464274609421016,0.591843225251243,0,2.40903532514993,3.05524064045658,772.472399919397,831.453447008155,882.862103289148,761.738962205563,565.831432319074,584.610332378091,301.471180539061,1400.20719979317,0,40.7262818169517,0,1.04766257986597,499.938476108844,34.8861987101399,1692.34264387025,138.091371469318,0,2.00323722343249,0,0.591843225251243,0,3.05524064045658,378.612294547629,489.00199791738,393.252570230159,216.123940402688
"zwe",2011,2165.84486387704,2728.40076359864,3256.3260933273,0,22.0716905318497,41.1488447903036,0,0.383429326845598,0.773531046557455,447.206019377764,364.406830125747,419.297578008115,6818.12405560891,6819.24916939196,6892.55267511004,0,0.888055245508122,1.75573308994559,0,0.293764961286839,0.614691954465025,0,1.52348929905838,3.16664030205112,1225.09898140231,1339.04027438725,1506.51353825195,705.33101840893,704.02539798282,779.605257888569,733.258915528751,1823.740144979,0,41.1488447903036,0,0.773531046557455,144.529899743782,116.621458374133,112.734601378868,187.163220879998,0,1.75573308994559,0,0.614691954465025,0,3.16664030205112,270.00190664447,551.416463494109,123.77843762844,198.052677108078
"alb",2014,470.977138351532,2918.28494930883,4190.25039609048,0,58.613129041472,167.545672195208,0,2.15180807778365,5.17611967005894,406.190982860346,418.015023711361,525.030264735373,218.712928667243,320.034116527335,419.250485949692,0,7.309978572487,17.7743171885468,12.3960000323372,14.2649552606456,18.2154244061628,0,23.0169202250972,44.1803571708384,1248.28859095695,1833.44245536446,2181.7134162691,575.064001603884,766.631365897111,919.338844294994,169.147053801004,3888.42031153996,0,167.545672195208,0,5.17611967005894,90.5995434749084,209.438825349936,14.3558919028203,214.89344918527,0,17.7743171885468,1.90994307733831,7.7293674511639,0,44.1803571708384,405.25534410207,1338.68016941422,99.6454053470179,443.920248038128
"arg",2014,70265.5506416379,73760.8979678268,76978.1604949934,1499.77905200431,1676.12727722747,1904.07410130628,0,11.1954788814016,21.3926394758071,3516.85312194564,4128.94242907802,4604.62307681947,3813.34315365128,4403.14507326279,4841.02613239182,53.2240018455234,87.9799764844281,121.145458548299,1.37600004771231,12.9705131368997,24.9324153975643,0,49.9759224901668,93.2948073175844,40169.3763531871,38128.4502916014,37942.621260976,11194.9290101205,12007.0794615897,12612.6546652157,15946.4736044105,22659.083457766,202.313174498754,606.608223800724,0,21.3926394758071,474.407025752105,1562.17698062594,333.935649566168,1361.61862830671,7.17966873754179,75.1011254403172,0.185615966159205,23.7420313160112,0,93.2948073175844,10204.9607453726,7978.20565316154,1029.13297404353,2446.85862913869
"aus",2014,103529.431976115,118895.123577702,140766.85679997,0,1172.63077481537,2089.77589502149,99.7660000224503,122.779326085968,155.954966679308,1580.91094646505,2436.68501299578,2995.5640044266,4805.17649514559,5881.94213363764,6442.3444802773,881.512970149015,784.700483085999,860.228062679709,661.344988474218,611.8401721428,642.778225514484,0.429999985438759,556.323077474507,751.113529272853,62602.0214123466,62098.1230944767,69673.1493962915,20326.3962812944,19926.2897896767,23543.6723945102,35818.8581163254,73056.2829401811,0,2089.77589502149,32.4525456324169,88.6415122892745,481.502023995905,1896.15508195745,1477.54797906467,3114.71596419638,268.484622903315,247.199715434009,106.081951473375,87.5151885136407,0.130966177297925,750.814495464712,19030.9447033057,26102.0726872506,6371.1255990765,9588.40171229223
"aut",2014,17004.1614066925,34953.938175472,37800.1106196086,0,1810.28185885672,2054.523099947,733.113022865281,582.248441305103,537.658100652229,3526.22502673302,3008.8066008517,2746.67708469631,5429.46652408965,5131.60103256518,5117.04384855765,330.696002507073,373.635504049222,368.243371619256,249.880000728822,307.033436480315,310.788115901571,206.649003079003,371.639353477847,397.598132432781,14090.4344363419,18189.8763858627,18405.5745233759,7428.59705329559,8894.42958293733,9355.10500349332,8928.89055725347,29724.8397701696,0,2054.523099947,320.239717568045,124.784795354994,1539.89986573579,760.351923699073,1969.53190555722,1657.10923002522,144.414700139487,181.96206925167,41.5583208655887,102.466436038338,53.6939242876236,244.643053641401,6303.15025668131,10618.2903437153,2634.91463511284,4561.42258531057
"bel",2014,47763.5433671725,71361.4431373964,65454.3754111549,8781.62475197699,8728.97751050534,7983.20330235843,678.824980865812,538.664234900452,463.593535135195,25.1069992908928,1274.13745449196,1405.73687946457,2338.90123138087,4460.95980595274,5385.39920479972,396.81898879248,491.423649574515,475.892922764729,268.361993001186,270.540126241005,251.360215008231,366.819990132108,544.887643178192,537.134209558802,28555.2513624019,36554.2535354204,32328.1491504041,8228.11392601069,12246.799371864,12348.9465554421,34230.6551365458,51921.4871805281,4629.80199035363,3831.38054073506,350.725741158067,135.49429542745,13.2367800460403,1393.86666021971,918.022076716004,3964.52005013485,209.208819097848,288.282753070097,130.951815924461,113.950037931506,189.296668819732,359.610888246426,16837.9435147444,20610.8413027466,4181.94793967677,8302.78056910819
"bgd",2014,20659.8403445826,30368.3329402822,33433.5636359524,0,209.589973891117,293.319210332828,0,6.41415924880422,10.8642537756917,50.5589982040747,251.679922577439,338.746670410551,9319.77323086821,9530.5946528318,9682.63780099686,0.343999987780647,31.0600441636477,40.7580131968597,12.4679995571195,20.5824560988018,23.7221300405371,0,25.1203320305831,42.7297768004259,6132.57725563268,9110.64245154188,10400.6617288336,4222.09701426612,5408.22829133179,5744.95578288591,1763.49561187887,14537.2189032487,0,293.319210332828,0,10.8642537756917,4.38962032787468,292.57729253435,22.5121217758968,385.376691904548,0.0298666783913624,40.4438798874705,1.08249344820787,12.3366239316255,0,42.7297768004259,422.769901037289,4690.85437423822,262.853247675468,1785.71201629525
"bgr",2014,13137.3801623467,16941.3677031829,15995.3168787063,4148.71804581713,2989.53547729252,2533.00668008844,22.7139995239298,25.1604543849688,26.504267401711,395.959004372846,544.476654056518,562.185984058407,1114.27551407,1316.26511994245,1348.38218025575,114.445001263894,108.810699273095,104.472356339154,127.333001288122,101.0397582842,90.5615098153278,39.9350001876878,113.715497158122,133.216662475428,5860.82490802451,6493.71400734955,6038.10018839311,4032.90301871266,4048.4020884488,3811.77753546351,7534.26443408008,10392.2011504397,2062.56037598637,446.849010257689,12.7933203779085,16.5835882556897,196.853424097562,363.080403783123,185.480007095924,419.58667328167,56.8970275226613,46.9243825979207,56.3301558373345,19.55866436454,12.829209841128,106.110872128868,3093.50737829729,3270.7826586659,1484.39351216113,1263.26802891198
"bra",2014,161187.395915625,205201.681287674,224877.01398909,4006.87899880638,6376.19460527401,7171.22856333622,0,83.773737079841,123.3449073626,32109.9739904347,30815.3041350591,30383.3033267993,87181.8104293915,79607.185708692,75789.5660306757,1049.95699968723,1189.09808981341,1252.99158876187,619.50899385307,687.320570360901,718.773023174862,0,348.971225080163,485.693345947519,140617.601099157,140396.217872698,149360.005638272,45738.1044263963,47054.3938363846,49567.8051257085,32430.0960873085,96119.7141607732,573.810610736509,3738.16017526635,0,123.3449073626,4598.35293046619,2871.68226683079,14372.2690645582,2980.02466584241,150.360534325362,353.395123400009,26.3490800352794,125.613109357071,0,485.693345947519,22636.1911739748,31378.59571309,6141.65475063208,9971.35544994436
"bwa",2014,978.98117839998,2958.37211982921,4418.50561143939,0,85.4251182686397,128.207874186487,0,0.720410769580451,1.34215292132329,0,41.5468562081147,61.6251131158598,532.657523562848,654.481092028965,733.477072399635,0,3.96671109631461,6.27897636041126,0.171999993315949,2.53750046064109,4.18360499337094,0,2.37708670048208,4.67642752431335,1274.01075612205,1415.29237417418,1720.18343204757,321.668998182149,525.192245521383,721.037846377434,431.085666445877,3870.61009948528,0,128.207874186487,0,1.34215292132329,0,61.6251131158598,0.0220223224831162,200.84157115927,0,6.27897636041126,0.0703370790994086,4.0819420791544,0,4.67642752431335,494.846433892564,941.019109818085,132.955069646896,532.323917842182
"can",2014,183625.156543046,178152.282117465,198188.639849621,27952.7857044789,22969.0799832255,22207.2387371628,198.265998987378,251.763171035416,291.411228405097,32885.8964758452,24951.5292682843,22996.7400065481,13883.4361937296,12133.3197029395,13141.7639330214,1937.91891018374,1659.95530428187,1657.00323721845,222.938990631715,248.944004276695,286.475069291261,119.914994442328,450.152315968064,671.588456479098,143983.808253107,119668.782605104,122435.393065121,48464.5477054861,44892.2361077342,48040.675527637,81505.3194833607,96068.802789935,10214.2778469819,4468.73087966577,55.2728983364951,148.418127754214,12016.8947525521,2127.73828325495,5227.50091179633,4485.82865108817,708.138444690516,427.222771725227,70.2848676764161,133.820946335963,43.8183544281589,595.491816464929,56124.8853045357,34576.4701165497,14347.1616965772,13923.2895187281
"che",2014,7857.9541710009,36185.2678091052,44713.653660168,7208.65223313356,7106.94362043214,7044.60066468497,821.366998119934,797.141326440621,775.63975951918,3270.50710577081,3228.99225973225,2918.66672208865,1042.27349653013,2867.18705171837,3643.68755750161,8.68400028084748,229.017218703834,273.213490784197,125.232002204196,188.42504555014,208.987083209373,839.327997225935,1108.77249649228,1134.98831802779,12650.5981699471,21121.9116808508,24648.5818807196,5557.82294858778,9863.35505168123,10703.5777786119,2711.48189369564,39567.1813828627,3704.1816670631,3540.13009861452,199.550865504984,153.82362690423,1680.55720700646,1328.71682332431,229.036925290359,2830.45098626184,4.46229247809105,268.99178298144,39.7535065627369,123.508587567914,67.8220559333837,363.482376735237,3799.92679986188,15797.9105106345,1606.65229781693,6752.40712784106
"chl",2014,18952.8564858094,25757.8467423814,31075.6866242549,0,286.186147059384,534.076602349532,0,10.455149517506,19.1288816195119,1986.15690692547,1311.43614236806,1448.93611944255,7584.94499696347,5660.06713431379,5586.00180976476,124.075994185598,98.7842548623803,124.089230638056,70.9619988792775,59.6035134551347,68.2610116560925,0,36.6382354124025,66.3336908657941,21554.2050166149,18392.3378232894,18479.2203191065,5990.95307039073,4345.788041154,5312.0687150751,7623.28283161882,19746.1129700643,0,534.076602349532,0,19.1288816195119,974.539051662641,437.318264179721,2802.46399799344,803.520810794735,60.8798334543009,60.8930699067589,23.9875222593628,21.2865350361777,0,66.3336908657941,9343.1844488014,6268.19975129305,2936.39454601118,2257.51019069555
"chn",2014,2658037.78252076,2656512.86628859,2455904.92162677,34533.9891965881,43707.8671213134,42067.7270060845,5609.91686772699,6145.53135570192,6217.66691709263,90381.5108973301,86627.1874165138,78760.5118337509,108171.509805912,146533.008574972,161892.635861639,13420.2916877852,12520.2428053687,11389.4646984073,22453.6639325219,22364.7469891178,22096.025460899,7467.53698161453,9757.78069422571,9904.99216821132,837889.399375975,861484.400539504,810507.189759412,548710.284021642,525867.07503512,482420.400550531,616670.926784828,414538.065890843,8001.19722910793,15534.9350386044,79.4888854889448,687.238934854577,20940.5374640516,9319.53840047242,4723.56437851856,58444.6904342457,3109.35409329241,1078.52710391448,832.641059870423,475.002588247527,600.948609343982,3038.40379594077,180532.071705525,153149.862088962,124297.763847674,58007.8803765631
"col",2014,31977.548340022,36909.0522009139,40747.0572483886,0,359.697931340146,574.035812257493,0,12.7394178444664,19.8420017800984,4116.07912418821,4127.81539490678,4189.14294542184,5398.94502614058,5794.31915765919,5955.27386524986,6.01900018160216,43.4558540814435,66.4680079744435,0,12.4308477049408,20.6551950989425,0,49.2683714569422,76.7148229247928,15837.8089134698,18591.441047897,19812.5378038127,5605.41900967341,6449.38459065445,7276.60558011485,8723.28189398299,17492.7908023496,0,574.035812257493,0,19.8420017800984,350.771927370833,423.835748604466,155.314799235688,711.643638344968,0.51293870473454,60.9619464975759,0,20.6551950989425,0,76.7148229247928,2501.6148900389,6476.34378038186,515.771350878705,2186.95792132015
"cyp",2014,2.21811770761829,3421.03407405612,3573.64871664961,0,49.8454540499545,75.04744769556,7.54799992600538,7.77081486749846,8.4289017126198,0,32.5003018856767,49.1941412095039,38.1713279402898,98.5059447457087,124.720596074015,15.648999459545,18.0717323557972,20.1368637033111,74.0049995974416,72.9284781775803,72.9046712833742,5.39699996230666,13.8377598486034,18.6622982294328,1864.83867970321,2421.29188851179,2317.86366884974,360.234996964199,482.994208111166,540.033719673994,0.725874010341439,3572.15647295233,0,75.04744769556,2.46980131542743,3.35070310204185,0,49.1941412095039,13.1294612073727,99.6787293410976,4.32828649691544,8.81615074068158,5.63009720634106,4.52976889227361,1.25813275805756,14.5234310251837,758.583329445442,1211.60831859197,84.4283631891969,264.227085898992
